frame,class_id,class_name,conf,x1,y1,x2,y2
3,0,polyp,0.5353143811225891,144.98219299316406,61.33052062988281,240.0194091796875,152.42440795898438
22,0,polyp,0.6069091558456421,201.9814453125,7.644043922424316,326.2738037109375,137.29458618164062
23,0,polyp,0.5742545127868652,204.46957397460938,10.661301612854004,325.91998291015625,129.9878387451172
46,0,polyp,0.693616509437561,191.05174255371094,66.1189956665039,326.84130859375,201.67845153808594
47,0,polyp,0.826291024684906,186.9062042236328,74.79033660888672,325.3517761230469,205.88140869140625
48,0,polyp,0.8924952149391174,188.9408416748047,73.71501922607422,325.0023193359375,205.2788543701172
49,0,polyp,0.8706684112548828,190.62448120117188,73.82365417480469,326.8495178222656,206.344970703125
50,0,polyp,0.8812273144721985,191.2722625732422,73.87075805664062,325.0552062988281,206.79324340820312
51,0,polyp,0.8781460523605347,191.000244140625,74.9451675415039,325.8445739746094,207.5159149169922
52,0,polyp,0.8534877896308899,190.74002075195312,77.53213500976562,325.6761779785156,208.60450744628906
53,0,polyp,0.855137288570404,189.5753936767578,82.09903717041016,326.58245849609375,211.3599853515625
54,0,polyp,0.8651240468025208,190.47720336914062,82.4815444946289,325.4383239746094,212.57398986816406
55,0,polyp,0.6704813241958618,191.05386352539062,83.65387725830078,325.7199401855469,214.1713104248047
68,0,polyp,0.5404877066612244,209.55764770507812,109.39672088623047,326.484375,231.04037475585938
71,0,polyp,0.6750102639198303,220.92996215820312,113.50460052490234,326.63458251953125,227.4351043701172
73,0,polyp,0.5005822777748108,226.83035278320312,94.7151870727539,326.7088623046875,224.76329040527344
86,0,polyp,0.5963540077209473,237.1212615966797,6.15842866897583,331.0054931640625,197.92584228515625
91,0,polyp,0.5550883412361145,195.1841583251953,7.30097770690918,329.4474182128906,216.80734252929688
94,0,polyp,0.6314727067947388,194.28903198242188,8.85223388671875,332.3329162597656,212.90574645996094
95,0,polyp,0.7400840520858765,194.43516540527344,9.840363502502441,328.7774658203125,211.13912963867188
