frame,class_id,class_name,conf,x1,y1,x2,y2
149,0,polyp,0.5400064587593079,35.7110595703125,5.317416191101074,336.4495849609375,232.89454650878906
169,0,polyp,0.5392783284187317,39.2077751159668,2.238839626312256,336.65618896484375,230.34637451171875
194,0,polyp,0.5820969343185425,35.99663162231445,2.535475015640259,338.3978576660156,240.0
259,0,polyp,0.5689135789871216,36.391273498535156,0.9237442016601562,338.4117736816406,235.77565002441406
260,0,polyp,0.5641772747039795,35.85426712036133,0.0,341.63580322265625,231.86459350585938
