frame,class_id,class_name,conf,x1,y1,x2,y2
0,0,polyp,0.5299749970436096,133.67869567871094,54.25126647949219,231.4334716796875,154.73033142089844
1,0,polyp,0.9452945590019226,131.15567016601562,52.07491683959961,234.84080505371094,154.77012634277344
2,0,polyp,0.9409052729606628,132.50680541992188,50.929134368896484,235.61521911621094,152.8201141357422
3,0,polyp,0.920745849609375,133.02247619628906,49.78639602661133,238.71888732910156,153.764404296875
4,0,polyp,0.9017786383628845,129.7300567626953,48.15721130371094,241.14903259277344,154.56605529785156
5,0,polyp,0.9345521926879883,129.7546844482422,46.59854507446289,241.7020263671875,154.88462829589844
7,0,polyp,0.9108327031135559,131.24403381347656,38.77592468261719,251.26548767089844,148.26181030273438
8,0,polyp,0.8815727233886719,130.1502227783203,33.68109893798828,252.79190063476562,145.6793212890625
9,0,polyp,0.8519221544265747,129.9296417236328,33.433563232421875,250.83523559570312,149.63662719726562
10,0,polyp,0.9495560526847839,129.04678344726562,36.099205017089844,254.73500061035156,151.5214385986328
11,0,polyp,0.9353775382041931,128.09205627441406,34.38624572753906,254.8441925048828,151.51438903808594
12,0,polyp,0.9256277680397034,129.5594482421875,34.18268585205078,255.52963256835938,152.57162475585938
13,0,polyp,0.9461818337440491,124.40193176269531,30.91767692565918,258.3046875,152.46009826660156
14,0,polyp,0.9498623609542847,124.0137710571289,30.92316436767578,251.17434692382812,153.68125915527344
15,0,polyp,0.9155368208885193,122.10438537597656,29.683013916015625,254.14622497558594,154.00726318359375
16,0,polyp,0.9358066320419312,115.57984161376953,31.39560317993164,257.3193359375,160.6934814453125
17,0,polyp,0.9224289655685425,117.36544799804688,31.764110565185547,259.9989013671875,161.6234588623047
18,0,polyp,0.831400454044342,112.91275787353516,26.868959426879883,252.54443359375,162.80882263183594
19,0,polyp,0.8871060609817505,111.94325256347656,28.195316314697266,259.2965393066406,165.4111785888672
20,0,polyp,0.9049074649810791,112.3685302734375,26.79863929748535,259.3371887207031,163.84779357910156
21,0,polyp,0.8725650906562805,111.42518615722656,32.811458587646484,260.5569152832031,168.87879943847656
22,0,polyp,0.8891462087631226,111.22528076171875,32.82536697387695,261.00091552734375,168.96218872070312
23,0,polyp,0.9227897524833679,106.00531005859375,34.42942810058594,253.41705322265625,169.3385467529297
