frame,class_id,class_name,conf,x1,y1,x2,y2
49,0,polyp,0.9017014503479004,143.66571044921875,89.69947814941406,267.0162353515625,170.65805053710938
50,0,polyp,0.9153129458427429,144.56643676757812,89.8887939453125,267.3093566894531,169.26585388183594
51,0,polyp,0.9116228818893433,144.7267303466797,90.39755249023438,267.2512512207031,168.6103973388672
52,0,polyp,0.8997671008110046,145.25941467285156,90.391845703125,267.2598571777344,168.81515502929688
53,0,polyp,0.880696713924408,145.661376953125,89.7839584350586,267.7539978027344,168.77462768554688
54,0,polyp,0.8936496376991272,145.11936950683594,89.20753479003906,266.57611083984375,168.8489532470703
55,0,polyp,0.873397171497345,145.0579071044922,89.50614929199219,267.7388610839844,168.42933654785156
56,0,polyp,0.9065606594085693,145.03439331054688,88.87996673583984,268.6067810058594,168.3429412841797
57,0,polyp,0.9170340299606323,145.83876037597656,89.39486694335938,268.79107666015625,168.08544921875
58,0,polyp,0.8940384387969971,149.73326110839844,90.51618957519531,274.8000183105469,169.11264038085938
86,0,polyp,0.6293995976448059,204.2779998779297,96.45758819580078,320.7071838378906,174.76443481445312
87,0,polyp,0.8848350644111633,185.51528930664062,93.68505096435547,296.7412109375,171.7593994140625
88,0,polyp,0.9000559449195862,181.5059356689453,92.35370635986328,299.07781982421875,170.728515625
89,0,polyp,0.9059701561927795,179.27236938476562,92.2728500366211,298.59222412109375,169.5584259033203
90,0,polyp,0.9067646861076355,179.3000946044922,92.2802734375,298.6009826660156,169.57086181640625
91,0,polyp,0.8935695886611938,173.8189239501953,90.98719787597656,292.49969482421875,168.77212524414062
92,0,polyp,0.9211458563804626,172.22848510742188,90.62432861328125,292.93280029296875,168.41697692871094
93,0,polyp,0.8993799090385437,171.94192504882812,90.55366516113281,290.7073669433594,168.41688537597656
94,0,polyp,0.8777105808258057,172.33401489257812,89.68244171142578,290.889892578125,168.65975952148438
95,0,polyp,0.8816019296646118,172.45346069335938,89.28202819824219,291.4606628417969,167.9872283935547
96,0,polyp,0.8012734055519104,172.76089477539062,88.76962280273438,291.52880859375,168.92391967773438
97,0,polyp,0.8312712907791138,172.01608276367188,89.18695831298828,290.7196350097656,169.4350128173828
98,0,polyp,0.8643683195114136,171.2562713623047,89.08991241455078,290.9736633300781,169.097412109375
99,0,polyp,0.8438273072242737,170.20179748535156,88.09483337402344,286.4580993652344,169.4407958984375
100,0,polyp,0.9012362360954285,169.10665893554688,87.99185943603516,286.69696044921875,167.87022399902344
101,0,polyp,0.8328790664672852,169.4366912841797,88.57466888427734,287.3220520019531,168.10826110839844
102,0,polyp,0.8933435678482056,169.68630981445312,87.94313049316406,284.5336608886719,167.7977752685547
103,0,polyp,0.8674326539039612,169.63491821289062,88.26069641113281,285.3558349609375,167.89151000976562
104,0,polyp,0.8980281949043274,169.60845947265625,87.98419952392578,286.7752990722656,167.568603515625
105,0,polyp,0.8730576038360596,169.5904998779297,89.0976333618164,287.61688232421875,167.72996520996094
106,0,polyp,0.8260229229927063,169.5780487060547,89.13794708251953,288.3885803222656,167.3140869140625
107,0,polyp,0.8546218276023865,169.48143005371094,89.06219482421875,288.0625,167.2227020263672
108,0,polyp,0.8588577508926392,168.6812744140625,89.09430694580078,286.8468322753906,167.21534729003906
110,0,polyp,0.627321720123291,160.94662475585938,88.35094451904297,291.81817626953125,169.19374084472656
111,0,polyp,0.8825357556343079,169.84982299804688,88.1030044555664,285.62811279296875,167.60035705566406
112,0,polyp,0.7828831672668457,170.26429748535156,88.83881378173828,285.872802734375,167.53550720214844
113,0,polyp,0.6676205396652222,170.4420928955078,88.35440826416016,284.6624450683594,164.93408203125
114,0,polyp,0.5867642760276794,167.0400390625,86.8799057006836,281.50738525390625,154.9257049560547
115,0,polyp,0.7722309827804565,168.96986389160156,88.67420196533203,281.6617126464844,164.170654296875
117,0,polyp,0.7766969799995422,168.91209411621094,88.01129150390625,279.7670593261719,167.5317840576172
118,0,polyp,0.8751868009567261,169.05093383789062,87.8542251586914,276.47857666015625,163.41671752929688
119,0,polyp,0.8656119108200073,169.6137237548828,88.07252502441406,278.85809326171875,164.16964721679688
120,0,polyp,0.8726332783699036,169.87396240234375,88.00067138671875,277.98468017578125,163.65626525878906
121,0,polyp,0.9046010375022888,169.04905700683594,88.74372863769531,285.11993408203125,166.5720672607422
122,0,polyp,0.8254573345184326,166.56170654296875,86.68243408203125,279.07257080078125,164.1304168701172
123,0,polyp,0.8470924496650696,168.76734924316406,86.90097045898438,277.6087951660156,162.2461395263672
124,0,polyp,0.5099549889564514,165.89784240722656,87.39193725585938,281.6313171386719,163.82945251464844
125,0,polyp,0.5981024503707886,164.4886932373047,86.29673767089844,282.80389404296875,164.0908203125
127,0,polyp,0.8412728905677795,156.92056274414062,89.03404998779297,271.03656005859375,169.77410888671875
128,0,polyp,0.5842609405517578,150.6762237548828,93.93960571289062,259.14111328125,173.44012451171875
130,0,polyp,0.7962934374809265,142.13400268554688,88.89115905761719,245.4843292236328,158.1577606201172
131,0,polyp,0.8915085792541504,141.69261169433594,91.62652587890625,249.8916015625,160.24745178222656
132,0,polyp,0.7577985525131226,140.53671264648438,91.79549407958984,243.7042694091797,158.28640747070312
133,0,polyp,0.8801380395889282,136.6364288330078,93.84727478027344,233.06527709960938,160.05496215820312
134,0,polyp,0.888195276260376,134.5221710205078,95.26963806152344,231.05667114257812,158.7493896484375
135,0,polyp,0.8954007029533386,134.43441772460938,95.15746307373047,230.7931365966797,162.31748962402344
136,0,polyp,0.8976118564605713,134.2063751220703,95.46414184570312,233.055908203125,159.68507385253906
137,0,polyp,0.8910152912139893,133.23106384277344,95.77351379394531,229.61001586914062,159.55850219726562
138,0,polyp,0.8576921224594116,132.9935302734375,96.52496337890625,226.50709533691406,160.0615234375
139,0,polyp,0.8580155968666077,133.06675720214844,96.28526306152344,226.89500427246094,159.00001525878906
140,0,polyp,0.8608904480934143,130.5533447265625,97.43537902832031,225.30239868164062,161.2077178955078
141,0,polyp,0.9216552972793579,132.18109130859375,104.46428680419922,234.08323669433594,180.4259796142578
142,0,polyp,0.9150089621543884,132.90138244628906,107.14561462402344,231.7446746826172,179.85218811035156
143,0,polyp,0.8286240696907043,136.50973510742188,107.79756164550781,234.92596435546875,177.3309326171875
144,0,polyp,0.8813217282295227,136.7415771484375,108.3397216796875,234.28057861328125,177.8629913330078
145,0,polyp,0.8830812573432922,137.36007690429688,107.88556671142578,232.6976318359375,177.62437438964844
146,0,polyp,0.8424146175384521,136.80038452148438,107.99005126953125,231.88626098632812,177.30223083496094
147,0,polyp,0.9038739204406738,137.1319122314453,108.7480697631836,232.17918395996094,178.7246856689453
148,0,polyp,0.9098970293998718,139.25013732910156,107.79019165039062,240.84178161621094,180.49757385253906
149,0,polyp,0.8957923650741577,139.20135498046875,109.04605865478516,242.72781372070312,180.98812866210938
154,0,polyp,0.8313488364219666,147.46656799316406,100.79711151123047,246.7643280029297,171.5960693359375
155,0,polyp,0.8757131099700928,149.36354064941406,100.79254913330078,246.90179443359375,172.9315948486328
159,0,polyp,0.9048604369163513,188.68896484375,117.41368865966797,294.9090881347656,194.28826904296875
160,0,polyp,0.8732401132583618,189.88540649414062,115.57099914550781,295.65887451171875,193.08352661132812
161,0,polyp,0.8828580379486084,191.30381774902344,116.41522216796875,296.7524108886719,193.6990966796875
162,0,polyp,0.903968095779419,192.0336151123047,118.61300659179688,297.04486083984375,192.05197143554688
163,0,polyp,0.8921236991882324,192.66075134277344,118.55319213867188,299.28973388671875,191.98793029785156
164,0,polyp,0.8696455359458923,193.13026428222656,118.25064086914062,297.9870300292969,191.06768798828125
165,0,polyp,0.617795467376709,190.9624481201172,116.23355102539062,295.33380126953125,189.5093994140625
166,0,polyp,0.8844618201255798,195.17201232910156,116.3334732055664,294.7015380859375,189.0384063720703
167,0,polyp,0.8907405734062195,198.36593627929688,115.71255493164062,292.3333435058594,186.11822509765625
168,0,polyp,0.8539506196975708,198.50466918945312,115.52387237548828,295.32684326171875,187.71444702148438
169,0,polyp,0.8477165699005127,198.90525817871094,115.97044372558594,295.9920654296875,187.480712890625
170,0,polyp,0.9022955298423767,199.78684997558594,117.57811737060547,295.03411865234375,188.71702575683594
171,0,polyp,0.8807924389839172,197.92530822753906,114.73239135742188,299.76318359375,188.873291015625
172,0,polyp,0.8588213324546814,195.22750854492188,114.4070816040039,298.9574890136719,188.07777404785156
173,0,polyp,0.8540287613868713,193.90863037109375,115.39617156982422,298.3580627441406,188.29049682617188
174,0,polyp,0.8838439583778381,194.08389282226562,117.63152313232422,296.4508972167969,188.43394470214844
175,0,polyp,0.8892467021942139,193.63526916503906,118.62039947509766,296.5079345703125,189.8336181640625
176,0,polyp,0.839982271194458,193.1508331298828,119.7828598022461,296.2109680175781,190.66995239257812
177,0,polyp,0.8913989663124084,193.2367401123047,121.12212371826172,295.89068603515625,191.75811767578125
178,0,polyp,0.8323463797569275,193.74830627441406,123.16604614257812,296.780517578125,192.9603271484375
179,0,polyp,0.836672842502594,193.5164031982422,123.89288330078125,296.486328125,194.75193786621094
180,0,polyp,0.751977264881134,193.47007751464844,125.05574035644531,300.5998229980469,197.8955535888672
181,0,polyp,0.8996598124504089,198.1576385498047,126.24581146240234,295.65911865234375,196.5389862060547
182,0,polyp,0.8768049478530884,198.0755615234375,126.21001434326172,295.5345153808594,193.98281860351562
183,0,polyp,0.8978686332702637,197.9424591064453,127.67535400390625,294.7568359375,197.07257080078125
184,0,polyp,0.8806154727935791,198.21487426757812,128.2345428466797,295.3164367675781,197.40692138671875
185,0,polyp,0.8796491622924805,198.19839477539062,128.4880828857422,293.2958984375,197.46615600585938
186,0,polyp,0.8723986148834229,198.33782958984375,128.89967346191406,293.5054626464844,197.9186553955078
187,0,polyp,0.8813357949256897,198.26318359375,129.64874267578125,293.2408447265625,198.4414825439453
188,0,polyp,0.8456624746322632,198.67922973632812,131.11972045898438,294.2220153808594,199.31614685058594
189,0,polyp,0.8834933638572693,199.73495483398438,134.98675537109375,294.3427429199219,201.23838806152344
190,0,polyp,0.8663010597229004,199.79347229003906,136.6812286376953,294.7435302734375,203.9920654296875
191,0,polyp,0.8688810467720032,199.6195068359375,136.44464111328125,296.40087890625,205.14602661132812
192,0,polyp,0.802447497844696,199.64971923828125,136.30039978027344,296.546875,202.8323974609375
193,0,polyp,0.8513966202735901,199.6538848876953,136.83016967773438,295.8868408203125,205.53988647460938
194,0,polyp,0.8644428849220276,198.68829345703125,136.6126251220703,297.2730407714844,205.04042053222656
195,0,polyp,0.808258056640625,199.7290496826172,137.02268981933594,296.7176818847656,204.80799865722656
196,0,polyp,0.8803732991218567,199.55499267578125,136.61956787109375,298.5337219238281,207.22528076171875
197,0,polyp,0.8790468573570251,200.1698760986328,137.09300231933594,300.3943176269531,206.89002990722656
198,0,polyp,0.8868716955184937,199.064208984375,137.28060913085938,302.04901123046875,208.3906707763672
199,0,polyp,0.9088274240493774,201.13009643554688,136.28549194335938,304.9661560058594,209.04876708984375
200,0,polyp,0.8951205611228943,201.81658935546875,137.8663330078125,304.7738342285156,210.4486846923828
201,0,polyp,0.9225993156433105,202.74514770507812,138.1422119140625,305.267578125,211.4324951171875
202,0,polyp,0.9046546816825867,204.6685791015625,138.6308135986328,309.31695556640625,212.63514709472656
203,0,polyp,0.8959530591964722,205.06915283203125,138.9792022705078,310.36077880859375,214.26400756835938
204,0,polyp,0.9116123914718628,204.8375701904297,139.81735229492188,309.93389892578125,214.52261352539062
205,0,polyp,0.9117027521133423,204.9608612060547,143.80499267578125,310.74749755859375,216.5396728515625
206,0,polyp,0.8902462720870972,204.8625030517578,144.19662475585938,308.1492004394531,218.30418395996094
