frame,track_id,class_id,class_name,conf_raw,conf_smooth,x1,y1,x2,y2,recovered
37,2,0,polyp,0.5809,0.7800,78.3,19.9,206.8,183.5,False
38,2,0,polyp,0.7714,0.7783,79.6,24.4,206.4,184.6,False
38,3,0,polyp,0.6353,0.6353,82.2,29.3,281.9,180.9,False
39,2,0,polyp,0.8066,0.8012,77.6,27.1,201.4,184.6,False
39,3,0,polyp,0.5772,0.6063,79.5,29.8,278.5,181.2,False
40,2,0,polyp,0.8066,0.7804,76.0,27.8,200.4,185.9,False
40,3,0,polyp,0.5772,0.5966,76.7,30.5,275.2,181.5,False
41,2,0,polyp,0.8066,0.7544,74.5,28.4,199.4,187.2,False
41,3,0,polyp,0.7586,0.6371,74.2,29.9,281.6,185.5,False
42,2,0,polyp,0.6570,0.7697,73.1,30.1,197.9,187.9,False
42,3,0,polyp,0.6238,0.6344,68.4,32.4,262.4,184.9,False
43,2,0,polyp,0.6570,0.7468,71.6,30.8,196.8,189.2,False
43,3,0,polyp,0.6238,0.6321,64.0,33.7,257.1,185.6,False
44,2,0,polyp,0.8047,0.7464,70.6,32.2,193.4,188.7,False
44,3,0,polyp,0.6238,0.6414,59.6,35.0,251.8,186.2,False
45,2,0,polyp,0.9174,0.7686,67.5,33.0,189.7,189.2,False
45,3,0,polyp,0.6238,0.6508,55.1,36.4,246.5,186.9,False
46,2,0,polyp,0.8405,0.7754,62.9,34.0,186.3,190.8,False
46,3,0,polyp,0.4990,0.5206,55.1,36.4,246.5,186.9,True
47,2,0,polyp,0.8789,0.8197,60.5,34.7,185.1,193.4,False
47,3,0,polyp,0.3992,0.4165,55.1,36.4,246.5,186.9,True
48,2,0,polyp,0.6903,0.8264,59.2,36.0,185.7,195.6,False
48,4,0,polyp,0.6337,0.6337,57.4,37.1,262.4,195.8,False
48,3,0,polyp,0.3194,0.3332,55.1,36.4,246.5,186.9,True
49,2,0,polyp,0.7878,0.8230,56.8,36.5,181.8,196.6,False
49,4,0,polyp,0.6337,0.6337,57.4,37.1,262.4,195.8,False
50,2,0,polyp,0.9098,0.8215,58.1,38.4,182.9,197.2,False
50,4,0,polyp,0.6337,0.6337,57.4,37.1,262.4,195.8,False
51,2,0,polyp,0.8415,0.8217,59.4,38.8,182.7,196.2,False
51,4,0,polyp,0.6337,0.6337,57.4,37.1,262.4,195.8,False
52,2,0,polyp,0.8626,0.8184,58.1,39.0,181.3,195.2,False
52,4,0,polyp,0.5069,0.5069,57.4,37.1,262.4,195.8,True
53,2,0,polyp,0.8487,0.8501,58.2,39.3,181.5,195.2,False
53,5,0,polyp,0.6867,0.6867,57.4,39.2,260.0,194.0,False
53,4,0,polyp,0.4056,0.4056,57.4,37.1,262.4,195.8,True
54,2,0,polyp,0.9050,0.8735,57.0,39.2,180.5,195.8,False
54,5,0,polyp,0.6867,0.6867,57.4,39.2,260.0,194.0,False
54,4,0,polyp,0.3244,0.3244,57.4,37.1,262.4,195.8,True
55,2,0,polyp,0.6223,0.8160,56.4,40.2,179.8,197.8,False
55,5,0,polyp,0.6867,0.6867,57.4,39.2,260.0,194.0,False
56,2,0,polyp,0.8856,0.8248,56.4,41.0,179.9,200.0,False
56,5,0,polyp,0.6867,0.6867,57.4,39.2,260.0,194.0,False
57,2,0,polyp,0.7679,0.8059,55.0,41.9,179.3,201.3,False
57,5,0,polyp,0.5493,0.5493,57.4,39.2,260.0,194.0,True
58,2,0,polyp,0.8288,0.8019,56.1,40.5,180.0,200.3,False
58,5,0,polyp,0.4395,0.4395,57.4,39.2,260.0,194.0,True
59,2,0,polyp,0.7890,0.7787,57.2,40.4,179.9,200.3,False
59,6,0,polyp,0.5381,0.5381,59.1,39.2,237.2,199.4,False
59,5,0,polyp,0.3516,0.3516,57.4,39.2,260.0,194.0,True
60,2,0,polyp,0.8361,0.8215,56.0,41.2,177.2,200.2,False
60,6,0,polyp,0.5381,0.5381,59.1,39.2,237.2,199.4,False
61,2,0,polyp,0.8203,0.8084,55.7,42.2,175.1,200.7,False
61,6,0,polyp,0.5381,0.5381,59.1,39.2,237.2,199.4,False
62,2,0,polyp,0.8727,0.8294,55.1,45.0,174.6,202.7,False
62,6,0,polyp,0.5381,0.5381,59.1,39.2,237.2,199.4,False
63,2,0,polyp,0.9042,0.8445,51.4,46.4,173.8,204.1,False
63,6,0,polyp,0.4305,0.4305,59.1,39.2,237.2,199.4,True
64,2,0,polyp,0.7990,0.8465,46.1,46.1,172.1,204.8,False
64,6,0,polyp,0.3444,0.3444,59.1,39.2,237.2,199.4,True
65,2,0,polyp,0.9077,0.8608,44.7,46.2,172.4,205.9,False
65,6,0,polyp,0.2755,0.2755,59.1,39.2,237.2,199.4,True
66,2,0,polyp,0.9137,0.8795,43.1,47.3,173.2,207.4,False
67,2,0,polyp,0.8377,0.8725,41.3,46.3,173.8,208.1,False
68,2,0,polyp,0.9097,0.8736,40.7,47.3,175.6,209.6,False
69,2,0,polyp,0.9112,0.8960,39.5,47.3,175.6,211.4,False
70,2,0,polyp,0.8410,0.8827,37.8,47.0,173.3,213.3,False
71,2,0,polyp,0.7761,0.8551,37.5,47.5,172.8,216.2,False
72,2,0,polyp,0.8647,0.8605,37.9,46.3,174.5,218.4,False
73,2,0,polyp,0.8736,0.8533,37.4,46.4,174.1,220.0,False
74,2,0,polyp,0.7732,0.8257,37.4,45.9,174.8,221.0,False
75,2,0,polyp,0.7899,0.8155,37.7,46.7,176.4,222.6,False
76,2,0,polyp,0.8340,0.8271,37.5,46.3,176.7,223.2,False
77,2,0,polyp,0.7856,0.8112,37.9,45.9,179.2,223.2,False
78,2,0,polyp,0.7095,0.7784,45.9,45.8,201.5,224.5,False
79,2,0,polyp,0.5805,0.7399,36.5,46.2,187.2,226.0,False
80,2,0,polyp,0.5819,0.6983,49.8,45.6,223.2,227.7,False
81,2,0,polyp,0.5819,0.6479,51.6,45.9,225.8,228.8,False
82,2,0,polyp,0.5819,0.6071,53.4,46.2,228.4,229.9,False
83,2,0,polyp,0.6703,0.5993,32.8,45.4,196.4,229.7,False
84,2,0,polyp,0.6378,0.6108,31.0,44.9,186.9,229.3,False
85,2,0,polyp,0.7268,0.6397,31.0,46.4,180.9,230.3,False
86,2,0,polyp,0.7597,0.6753,33.4,46.9,181.8,230.0,False
87,2,0,polyp,0.5683,0.6726,36.1,45.5,186.6,229.3,False
88,2,0,polyp,0.6138,0.6613,35.6,44.9,185.2,229.2,False
89,2,0,polyp,0.6307,0.6599,49.7,45.3,222.2,229.6,False
90,2,0,polyp,0.6307,0.6406,51.4,45.3,224.5,230.3,False
91,2,0,polyp,0.6307,0.6149,53.1,45.2,226.9,231.0,False
92,2,0,polyp,0.5069,0.6026,50.9,44.5,249.9,230.0,False
92,7,0,polyp,0.5411,0.5411,36.7,43.6,190.8,230.7,False
93,2,0,polyp,0.5069,0.5812,53.2,44.3,253.1,230.7,False
93,7,0,polyp,0.7325,0.6368,35.8,47.3,180.7,229.3,False
94,2,0,polyp,0.5069,0.5564,55.5,44.1,256.2,231.3,False
94,7,0,polyp,0.5626,0.6121,35.4,48.3,175.4,228.7,False
95,2,0,polyp,0.5069,0.5317,57.8,44.0,259.4,231.9,False
95,7,0,polyp,0.7049,0.6353,37.1,49.5,177.2,229.5,False
96,7,0,polyp,0.8140,0.6710,37.1,49.3,177.2,229.9,False
96,2,0,polyp,0.4055,0.4253,57.8,44.0,259.4,231.9,True
97,7,0,polyp,0.7148,0.7058,36.0,48.7,174.2,230.0,False
97,2,0,polyp,0.3244,0.3403,57.8,44.0,259.4,231.9,True
98,7,0,polyp,0.7090,0.7011,37.1,49.5,176.1,231.1,False
98,2,0,polyp,0.2595,0.2722,57.8,44.0,259.4,231.9,True
99,7,0,polyp,0.7937,0.7473,37.2,50.0,176.3,231.8,False
100,7,0,polyp,0.5942,0.7252,36.4,49.3,174.3,231.9,False
100,8,0,polyp,0.5978,0.5978,32.9,3.8,329.1,231.7,False
101,7,0,polyp,0.5989,0.6821,36.6,49.6,174.9,233.1,False
101,8,0,polyp,0.5924,0.5951,32.2,50.7,252.8,230.5,False
102,7,0,polyp,0.5598,0.6511,36.6,49.6,174.8,233.7,False
102,8,0,polyp,0.5924,0.5942,43.7,114.3,164.3,212.5,False
103,7,0,polyp,0.5598,0.6213,36.5,50.3,174.3,233.8,False
103,8,0,polyp,0.5924,0.5937,5.2,137.1,125.8,235.4,False
104,7,0,polyp,0.5598,0.5745,36.5,51.0,173.8,233.9,False
104,8,0,polyp,0.5924,0.5934,-33.3,159.9,87.3,258.2,False
105,7,0,polyp,0.6416,0.5839,36.3,48.8,174.1,234.1,False
105,8,0,polyp,0.4739,0.4748,-33.3,159.9,87.3,258.2,True
106,7,0,polyp,0.6552,0.5952,36.7,46.6,175.2,233.6,False
106,8,0,polyp,0.3791,0.3798,-33.3,159.9,87.3,258.2,True
107,7,0,polyp,0.6999,0.6232,37.2,46.9,177.0,233.2,False
107,8,0,polyp,0.3033,0.3038,-33.3,159.9,87.3,258.2,True
108,7,0,polyp,0.8385,0.6790,36.3,47.2,174.8,230.2,False
109,7,0,polyp,0.8385,0.7347,36.3,47.3,174.5,229.9,False
110,7,0,polyp,0.8370,0.7738,36.4,46.5,172.2,225.4,False
111,7,0,polyp,0.5044,0.7437,37.7,47.9,173.5,224.2,False
112,7,0,polyp,0.5336,0.7104,38.6,47.5,172.8,222.0,False
113,7,0,polyp,0.7738,0.6975,39.7,46.1,175.2,219.6,False
113,9,0,polyp,0.6181,0.6181,38.5,46.6,241.7,217.0,False
114,7,0,polyp,0.8793,0.7056,40.5,44.7,176.2,218.0,False
114,9,0,polyp,0.6181,0.6181,38.5,46.6,241.7,217.0,False
115,7,0,polyp,0.8154,0.7013,39.1,42.1,175.0,217.2,False
115,9,0,polyp,0.6181,0.6181,38.5,46.6,241.7,217.0,False
116,7,0,polyp,0.7400,0.7484,38.4,41.3,174.6,218.0,False
116,9,0,polyp,0.5191,0.5933,37.7,37.4,262.4,220.9,False
117,7,0,polyp,0.5517,0.7520,39.7,39.9,178.4,219.0,False
117,9,0,polyp,0.5967,0.5940,34.7,37.4,251.4,219.8,False
118,7,0,polyp,0.8630,0.7699,38.8,39.0,178.3,219.9,False
118,9,0,polyp,0.5967,0.5897,31.9,35.4,251.5,220.3,False
119,7,0,polyp,0.8220,0.7584,39.7,38.5,180.6,220.2,False
119,9,0,polyp,0.7089,0.6079,35.2,37.5,249.4,220.3,False
120,7,0,polyp,0.8220,0.7597,40.0,38.1,180.8,219.6,False
120,9,0,polyp,0.7361,0.6315,35.7,37.8,248.0,219.7,False
121,7,0,polyp,0.7157,0.7549,38.3,38.2,179.2,217.6,False
121,9,0,polyp,0.7361,0.6749,34.5,37.1,247.7,219.8,False
122,7,0,polyp,0.7157,0.7877,38.5,37.8,179.2,217.0,False
122,9,0,polyp,0.7694,0.7094,36.7,37.4,247.4,215.9,False
123,7,0,polyp,0.7062,0.7563,40.9,38.2,183.0,213.8,False
123,9,0,polyp,0.5121,0.6925,39.5,37.6,255.8,213.7,False
124,7,0,polyp,0.7160,0.7351,49.0,38.0,185.0,210.7,False
124,9,0,polyp,0.5350,0.6577,49.3,37.5,260.5,210.3,False
125,7,0,polyp,0.8017,0.7311,53.2,38.2,186.5,208.7,False
125,9,0,polyp,0.7340,0.6573,53.5,37.7,263.1,208.1,False
126,7,0,polyp,0.8990,0.7677,57.1,38.4,187.6,206.2,False
126,9,0,polyp,0.7815,0.6664,56.7,38.2,261.5,205.5,False
127,7,0,polyp,0.9039,0.8054,54.4,38.4,185.1,204.4,False
127,9,0,polyp,0.7815,0.6688,58.7,37.8,262.6,204.4,False
128,7,0,polyp,0.8356,0.8312,58.5,37.9,187.6,200.7,False
128,9,0,polyp,0.6796,0.7023,56.8,37.8,251.6,199.3,False
129,7,0,polyp,0.8694,0.8619,63.4,37.6,189.5,197.3,False
129,9,0,polyp,0.6796,0.7312,58.2,37.4,251.6,197.7,False
130,7,0,polyp,0.8570,0.8730,67.7,37.1,190.3,193.3,False
130,9,0,polyp,0.6796,0.7203,59.7,37.1,251.5,196.1,False
131,7,0,polyp,0.8968,0.8726,73.3,36.7,193.1,189.4,False
131,9,0,polyp,0.6796,0.6999,61.1,36.7,251.5,194.5,False
132,7,0,polyp,0.8852,0.8688,77.8,36.0,193.7,185.0,False
132,9,0,polyp,0.5436,0.5600,61.1,36.7,251.5,194.5,True
133,7,0,polyp,0.8323,0.8681,81.7,35.8,193.1,181.2,False
133,9,0,polyp,0.4349,0.4480,61.1,36.7,251.5,194.5,True
134,7,0,polyp,0.9150,0.8773,85.1,37.1,192.9,178.7,False
134,9,0,polyp,0.3479,0.3584,61.1,36.7,251.5,194.5,True
135,7,0,polyp,0.8856,0.8830,87.1,37.1,192.7,175.7,False
136,7,0,polyp,0.8631,0.8762,89.5,37.4,192.8,173.6,False
137,7,0,polyp,0.5137,0.8019,107.7,37.4,233.5,172.1,False
138,7,0,polyp,0.5868,0.7528,111.5,37.1,253.0,170.8,False
138,10,0,polyp,0.5255,0.5255,94.3,38.2,194.3,171.0,False
139,7,0,polyp,0.5868,0.6872,116.6,36.2,257.4,169.3,False
139,10,0,polyp,0.8606,0.6930,94.0,38.0,194.6,170.8,False
140,7,0,polyp,0.6406,0.6382,100.0,37.5,241.1,169.8,False
140,10,0,polyp,0.7759,0.7206,93.4,38.6,193.5,171.0,False
141,7,0,polyp,0.6213,0.5899,101.5,36.7,257.0,168.0,False
141,10,0,polyp,0.7759,0.7344,92.8,39.0,192.8,171.2,False
142,7,0,polyp,0.6213,0.6114,105.2,35.8,260.1,166.8,False
142,10,0,polyp,0.5810,0.7038,88.1,38.5,185.9,168.0,False
143,7,0,polyp,0.6213,0.6183,108.9,35.0,263.3,165.5,False
143,10,0,polyp,0.5810,0.7149,86.1,38.5,183.1,167.1,False
144,7,0,polyp,0.5904,0.6190,94.5,36.2,260.4,164.9,False
144,10,0,polyp,0.5810,0.6590,84.0,38.6,180.2,166.1,False
145,7,0,polyp,0.5904,0.6089,97.1,35.5,262.7,163.8,False
145,10,0,polyp,0.5810,0.6200,81.9,38.7,177.4,165.2,False
146,7,0,polyp,0.5904,0.6028,99.8,34.7,264.9,162.7,False
146,10,0,polyp,0.4648,0.4960,81.9,38.7,177.4,165.2,True
147,7,0,polyp,0.5770,0.5939,83.5,41.1,260.9,169.5,False
147,10,0,polyp,0.3719,0.3968,81.9,38.7,177.4,165.2,True
148,7,0,polyp,0.9065,0.6509,60.9,46.7,210.4,173.3,False
148,10,0,polyp,0.2975,0.3174,81.9,38.7,177.4,165.2,True
149,7,0,polyp,0.8899,0.7108,54.9,50.4,187.7,175.5,False
150,7,0,polyp,0.8546,0.7637,54.2,53.3,176.4,177.3,False
151,7,0,polyp,0.8962,0.8248,54.7,54.5,168.7,177.6,False
152,7,0,polyp,0.8793,0.8853,55.9,55.9,165.9,178.6,False
153,7,0,polyp,0.7806,0.8601,71.7,55.5,202.1,179.1,False
154,7,0,polyp,0.6240,0.8069,58.7,55.8,180.0,179.2,False
155,7,0,polyp,0.6580,0.7676,56.0,56.6,171.5,179.5,False
155,11,0,polyp,0.7069,0.7069,60.3,54.1,247.2,179.9,False
156,7,0,polyp,0.6131,0.7110,54.4,57.0,166.0,180.2,False
156,11,0,polyp,0.7004,0.7037,55.6,53.7,246.8,182.0,False
157,7,0,polyp,0.7568,0.6865,53.8,57.4,160.8,181.1,False
157,11,0,polyp,0.7004,0.7026,51.1,53.3,246.2,184.1,False
158,7,0,polyp,0.8312,0.6966,53.7,57.4,157.7,181.5,False
158,11,0,polyp,0.7004,0.7020,46.6,52.9,245.6,186.3,False
159,7,0,polyp,0.8559,0.7430,53.7,57.7,155.8,182.0,False
159,11,0,polyp,0.7004,0.7017,42.2,52.5,244.9,188.4,False
160,7,0,polyp,0.7287,0.7571,54.0,57.2,154.4,181.9,False
160,11,0,polyp,0.5603,0.5614,42.2,52.5,244.9,188.4,True
161,7,0,polyp,0.7729,0.7891,54.0,57.4,154.5,182.3,False
161,12,0,polyp,0.5602,0.5602,53.1,56.0,241.0,182.9,False
161,11,0,polyp,0.4483,0.4491,42.2,52.5,244.9,188.4,True
162,7,0,polyp,0.8381,0.8054,53.0,57.9,152.8,182.7,False
162,12,0,polyp,0.5602,0.5602,53.1,56.0,241.0,182.9,False
162,11,0,polyp,0.3586,0.3593,42.2,52.5,244.9,188.4,True
163,7,0,polyp,0.8918,0.8175,53.2,58.3,153.8,183.0,False
163,12,0,polyp,0.5602,0.5602,53.1,56.0,241.0,182.9,False
164,7,0,polyp,0.8911,0.8245,54.8,58.2,156.7,182.9,False
164,12,0,polyp,0.5602,0.5602,53.1,56.0,241.0,182.9,False
165,7,0,polyp,0.8407,0.8469,54.1,58.2,155.8,182.7,False
165,12,0,polyp,0.4482,0.4482,53.1,56.0,241.0,182.9,True
166,7,0,polyp,0.8381,0.8600,52.4,58.3,154.0,183.1,False
166,12,0,polyp,0.3586,0.3586,53.1,56.0,241.0,182.9,True
167,7,0,polyp,0.5426,0.8009,53.0,59.1,156.5,183.9,False
167,13,0,polyp,0.6162,0.6162,45.8,56.0,248.0,184.3,False
167,12,0,polyp,0.2868,0.2868,53.1,56.0,241.0,182.9,True
168,7,0,polyp,0.6778,0.7581,52.7,60.0,157.3,185.1,False
168,13,0,polyp,0.6645,0.6404,48.2,60.3,236.4,185.0,False
169,7,0,polyp,0.8043,0.7407,50.3,59.3,153.3,185.1,False
169,13,0,polyp,0.6645,0.6484,48.7,66.1,226.6,184.0,False
170,7,0,polyp,0.7647,0.7255,50.3,59.5,153.1,185.7,False
170,13,0,polyp,0.6645,0.6525,49.5,72.2,216.6,182.9,False
171,7,0,polyp,0.8102,0.7199,49.8,60.2,152.3,186.6,False
171,13,0,polyp,0.6645,0.6549,50.7,78.5,206.2,181.6,False
172,7,0,polyp,0.8035,0.7721,48.4,60.4,149.3,187.1,False
172,13,0,polyp,0.5316,0.5239,50.7,78.5,206.2,181.6,True
173,7,0,polyp,0.6457,0.7657,49.4,60.8,151.3,187.7,False
173,13,0,polyp,0.4253,0.4191,50.7,78.5,206.2,181.6,True
174,7,0,polyp,0.8554,0.7759,47.8,60.8,150.2,188.4,False
174,13,0,polyp,0.3402,0.3353,50.7,78.5,206.2,181.6,True
175,7,0,polyp,0.7823,0.7794,43.5,59.7,146.4,188.2,False
176,7,0,polyp,0.8884,0.7951,43.0,60.5,145.5,189.3,False
177,7,0,polyp,0.8519,0.8048,41.4,60.7,145.5,190.2,False
178,7,0,polyp,0.8808,0.8518,39.7,60.5,144.3,190.8,False
179,7,0,polyp,0.8879,0.8583,39.2,60.9,143.6,191.2,False
180,7,0,polyp,0.8673,0.8753,38.7,60.9,143.0,191.5,False
181,7,0,polyp,0.6529,0.8282,38.2,58.5,142.0,190.5,False
182,7,0,polyp,0.8665,0.8311,38.1,60.0,141.6,191.4,False
183,7,0,polyp,0.8665,0.8282,37.4,60.6,140.4,191.3,False
184,7,0,polyp,0.8665,0.8240,36.7,61.2,139.2,191.2,False
185,7,0,polyp,0.7133,0.7932,38.3,61.0,141.6,191.9,False
186,7,0,polyp,0.8294,0.8284,38.2,60.6,141.7,192.4,False
187,7,0,polyp,0.7508,0.8053,38.1,61.1,141.8,193.6,False
188,7,0,polyp,0.8563,0.8032,37.6,61.2,141.1,194.2,False
189,7,0,polyp,0.8438,0.7987,37.7,61.3,141.4,194.7,False
190,7,0,polyp,0.8947,0.8350,37.1,61.6,140.7,195.3,False
191,7,0,polyp,0.8532,0.8398,37.4,61.4,141.6,195.7,False
192,7,0,polyp,0.8255,0.8547,37.2,61.1,141.6,196.0,False
192,14,0,polyp,0.5012,0.5012,35.9,59.5,217.9,197.3,False
193,7,0,polyp,0.6606,0.8156,36.6,59.3,140.6,196.4,False
193,14,0,polyp,0.5012,0.5012,35.9,59.5,217.9,197.3,False
194,7,0,polyp,0.7926,0.8053,36.4,60.5,139.6,198.4,False
194,14,0,polyp,0.5012,0.5012,35.9,59.5,217.9,197.3,False
195,7,0,polyp,0.7633,0.7791,36.5,60.4,139.3,199.2,False
195,14,0,polyp,0.5012,0.5012,35.9,59.5,217.9,197.3,False
196,7,0,polyp,0.7975,0.7679,36.5,60.8,138.7,200.3,False
196,14,0,polyp,0.4010,0.4010,35.9,59.5,217.9,197.3,True
197,7,0,polyp,0.8642,0.7757,36.5,60.6,138.4,200.9,False
197,14,0,polyp,0.3208,0.3208,35.9,59.5,217.9,197.3,True
198,7,0,polyp,0.7349,0.7905,36.8,60.3,139.0,201.7,False
198,14,0,polyp,0.2566,0.2566,35.9,59.5,217.9,197.3,True
199,7,0,polyp,0.7394,0.7799,36.7,58.7,138.6,202.2,False
200,7,0,polyp,0.7847,0.7841,37.0,59.2,139.0,203.7,False
201,7,0,polyp,0.8355,0.7918,36.7,59.3,138.7,204.8,False
202,7,0,polyp,0.5562,0.7302,36.8,58.2,138.5,205.5,False
203,7,0,polyp,0.7994,0.7430,36.8,58.8,138.9,206.9,False
203,15,0,polyp,0.5346,0.5346,35.6,56.9,188.8,207.5,False
204,7,0,polyp,0.8594,0.7670,36.4,58.8,138.5,207.6,False
204,15,0,polyp,0.5346,0.5346,35.6,56.9,188.8,207.5,False
205,7,0,polyp,0.8594,0.7820,36.4,59.3,138.2,207.8,False
205,15,0,polyp,0.5346,0.5346,35.6,56.9,188.8,207.5,False
206,7,0,polyp,0.6908,0.7530,37.7,59.5,141.4,208.6,False
206,15,0,polyp,0.5377,0.5354,37.3,56.7,202.8,210.5,False
207,7,0,polyp,0.5365,0.7491,38.1,57.3,143.5,207.9,False
207,15,0,polyp,0.5377,0.5359,38.7,56.0,206.7,212.1,False
208,7,0,polyp,0.5365,0.6965,38.4,57.7,143.5,207.9,False
208,15,0,polyp,0.5377,0.5365,40.0,55.3,210.5,213.8,False
209,7,0,polyp,0.5365,0.6319,38.6,58.1,143.5,207.9,False
209,15,0,polyp,0.5377,0.5371,41.4,54.6,214.4,215.4,False
210,7,0,polyp,0.8248,0.6250,36.2,57.2,140.0,208.5,False
210,15,0,polyp,0.4302,0.4297,41.4,54.6,214.4,215.4,True
211,7,0,polyp,0.6962,0.6261,35.9,56.6,138.8,209.5,False
211,15,0,polyp,0.3441,0.3437,41.4,54.6,214.4,215.4,True
212,7,0,polyp,0.8085,0.6805,36.0,56.5,138.2,210.0,False
212,15,0,polyp,0.2753,0.2750,41.4,54.6,214.4,215.4,True
213,7,0,polyp,0.7978,0.7328,36.2,56.4,138.1,210.2,False
214,7,0,polyp,0.7743,0.7803,36.4,56.1,138.0,210.6,False
215,7,0,polyp,0.8299,0.7813,36.6,56.1,138.0,211.4,False
216,7,0,polyp,0.6908,0.7803,36.4,56.0,137.9,211.9,False
217,7,0,polyp,0.6908,0.7567,36.4,56.4,137.7,211.9,False
218,7,0,polyp,0.6908,0.7353,36.4,56.7,137.4,211.9,False
219,7,0,polyp,0.6090,0.7023,42.6,55.3,153.7,217.3,False
220,7,0,polyp,0.6160,0.6595,40.2,53.2,154.5,218.8,False
221,7,0,polyp,0.6160,0.6445,40.9,53.5,155.1,219.0,False
222,7,0,polyp,0.6420,0.6348,41.9,54.8,162.9,222.7,False
223,7,0,polyp,0.5291,0.6024,40.2,53.9,164.1,223.3,False
224,7,0,polyp,0.5720,0.5950,53.7,54.1,205.3,224.3,False
225,7,0,polyp,0.6202,0.5959,53.4,55.3,220.0,224.8,False
225,16,0,polyp,0.6834,0.6834,37.2,57.3,175.3,224.6,False
226,7,0,polyp,0.6202,0.5967,57.0,55.7,223.7,225.4,False
226,16,0,polyp,0.6834,0.6834,37.2,57.3,175.3,224.6,False
227,7,0,polyp,0.6202,0.5923,60.5,56.0,227.5,226.0,False
227,16,0,polyp,0.7726,0.7132,36.6,59.5,171.1,224.1,False
228,7,0,polyp,0.6202,0.6106,64.0,56.4,231.2,226.6,False
228,16,0,polyp,0.7887,0.7321,36.4,58.8,170.1,223.0,False
229,16,0,polyp,0.6740,0.7204,36.2,55.8,169.6,222.9,False
229,7,0,polyp,0.4962,0.4885,64.0,56.4,231.2,226.6,True
230,16,0,polyp,0.8053,0.7448,36.8,55.7,170.3,223.9,False
230,7,0,polyp,0.3969,0.3908,64.0,56.4,231.2,226.6,True
231,16,0,polyp,0.8349,0.7751,37.2,55.2,171.7,224.6,False
231,7,0,polyp,0.3176,0.3126,64.0,56.4,231.2,226.6,True
232,16,0,polyp,0.8237,0.7853,37.0,54.8,171.0,224.5,False
233,16,0,polyp,0.7793,0.7834,37.2,53.0,172.2,223.8,False
234,16,0,polyp,0.8154,0.8117,37.3,55.0,172.6,226.1,False
235,16,0,polyp,0.8250,0.8157,36.7,54.7,172.1,226.8,False
236,16,0,polyp,0.7183,0.7923,36.8,55.2,172.6,227.7,False
237,16,0,polyp,0.7320,0.7740,36.7,56.9,172.1,229.7,False
238,16,0,polyp,0.6926,0.7567,36.7,56.2,172.0,230.3,False
239,16,0,polyp,0.7719,0.7480,36.4,57.6,171.0,231.7,False
240,16,0,polyp,0.8270,0.7484,36.1,57.7,170.6,232.0,False
241,16,0,polyp,0.8213,0.7690,35.9,57.9,170.3,233.1,False
242,16,0,polyp,0.8233,0.7872,36.1,57.6,171.0,233.8,False
